## 10 Topics ##
c_v coherence: 0.59386
u_mass coherence: -1.93914
Topic - Diversity coherence: 0.69

Topic 0,"year: 0.01266, market: 0.00695, government: 0.00596, growth: 0.00595, economy: 0.00562, economic: 0.00528, price: 0.00511, rate: 0.00503, sale: 0.00491, month: 0.00473"
Topic 1,"year: 0.01513, world: 0.00801, first: 0.00709, last: 0.007, time: 0.0068, final: 0.006, olympic: 0.0057, game: 0.00499, second: 0.00498, open: 0.00451"
Topic 2,"service: 0.01286, people: 0.00971, broadband: 0.00661, blog: 0.0063, year: 0.00486, music: 0.00466, online: 0.00447, china: 0.00442, film: 0.00416, report: 0.00397"
Topic 3,"year: 0.00651, music: 0.00558, show: 0.00555, band: 0.00504, time: 0.00469, game: 0.00438, number: 0.00436, unit: 0.00408, album: 0.00395, film: 0.00378"
Topic 4,"england: 0.0067, year: 0.00511, lord: 0.00488, world: 0.00485, government: 0.00477, blair: 0.00462, people: 0.00446, first: 0.00432, rugby: 0.00429, time: 0.00414"
Topic 5,"election: 0.0142, labour: 0.01366, film: 0.01174, best: 0.01034, party: 0.00988, blair: 0.00888, award: 0.00829, brown: 0.00778, minister: 0.00633, howard: 0.00584"
Topic 6,"mail: 0.00822, court: 0.0073, viru: 0.00635, government: 0.00618, yuko: 0.00614, legal: 0.00544, anti: 0.0045, home: 0.0044, case: 0.00433, firm: 0.00428"
Topic 7,"game: 0.00906, england: 0.00713, play: 0.00653, first: 0.00653, half: 0.00624, back: 0.00599, player: 0.00548, minute: 0.00538, wale: 0.00535, ireland: 0.00517"
Topic 8,"people: 0.01148, mobile: 0.01004, phone: 0.00954, year: 0.00742, technology: 0.00663, firm: 0.00608, like: 0.0053, make: 0.00504, digital: 0.00464, system: 0.00464"
Topic 9,"year: 0.01065, film: 0.01029, show: 0.00524, last: 0.00489, people: 0.00457, star: 0.00439, play: 0.00387, time: 0.00367, first: 0.00332, number: 0.0031"
