Topic 0,"cause: 0.06719, recall: 0.04572, pain: 0.04376, problem: 0.03702, damage: 0.02462, wave: 0.02282, substance: 0.02154, motion: 0.02109, amount: 0.02101, require: 0.01946"
Topic 1,"armenian: 0.10702, azerbaijani: 0.04704, green: 0.04095, azeri: 0.03833, azerbaijan: 0.03303, gang: 0.03118, armenia: 0.02635, blue: 0.02516, town: 0.02516, karabagh: 0.02498"
Topic 2,"president: 0.03799, congres: 0.02121, american: 0.01804, clinton: 0.01755, house: 0.01722, work: 0.01696, going: 0.01544, people: 0.01402, program: 0.01333, bill: 0.01277"
Topic 3,"offer: 0.05525, sale: 0.05149, condition: 0.03093, manual: 0.02667, price: 0.02544, asking: 0.0252, shipping: 0.02385, sell: 0.02134, best: 0.02046, excellent: 0.01715"
Topic 4,"went: 0.02242, came: 0.01564, told: 0.01394, people: 0.0136, took: 0.01335, home: 0.01249, time: 0.01247, start: 0.01182, back: 0.01113, building: 0.00975"
Topic 5,"master: 0.09787, library: 0.07254, processor: 0.05305, vesa: 0.05079, motorola: 0.04747, intel: 0.04041, rumor: 0.0402, classic: 0.03638, henrik: 0.03388, disc: 0.02793"
Topic 6,"field: 0.08154, tank: 0.04728, body: 0.04089, center: 0.03879, head: 0.03077, feet: 0.03036, helmet: 0.02751, height: 0.02647, visible: 0.02369, second: 0.02265"
Topic 7,"correct: 0.04906, wrong: 0.03353, sometime: 0.0318, sense: 0.02263, piece: 0.02176, brain: 0.02169, islamic: 0.02158, protection: 0.01736, copy: 0.01604, feeling: 0.01524"
Topic 8,"good: 0.01747, quality: 0.0168, better: 0.01609, much: 0.01554, noise: 0.01318, high: 0.01174, traffic: 0.01173, limit: 0.01079, gear: 0.01074, like: 0.01032"
Topic 9,"mile: 0.10851, battery: 0.06339, charge: 0.0449, trip: 0.03586, spring: 0.03412, capital: 0.02902, dont: 0.02608, maximum: 0.02514, summer: 0.02475, polygon: 0.0244"
Topic 10,"jesu: 0.10564, bible: 0.06878, john: 0.04547, hell: 0.03913, psalm: 0.03218, scripture: 0.02846, death: 0.02222, eternal: 0.02132, dead: 0.01608, matthew: 0.01455"
Topic 11,"plane: 0.05934, bunch: 0.05653, iran: 0.04637, island: 0.04273, linux: 0.0386, idiot: 0.03346, baud: 0.02969, correction: 0.02967, british: 0.02874, iraq: 0.02831"
Topic 12,"left: 0.05137, location: 0.02782, chemical: 0.02703, direction: 0.02153, explosive: 0.0213, mirror: 0.01839, hand: 0.01599, kilometer: 0.01333, square: 0.01326, forward: 0.01313"
Topic 13,"value: 0.06192, resource: 0.03683, display: 0.03478, event: 0.03159, environment: 0.02118, shell: 0.02036, command: 0.02014, visual: 0.02013, main: 0.01922, sleep: 0.01719"
Topic 14,"drug: 0.14449, black: 0.08414, white: 0.07412, circuit: 0.04945, wiring: 0.03849, detector: 0.03607, radar: 0.0308, cell: 0.02617, buck: 0.02428, house: 0.02011"
Topic 15,"system: 0.25591, support: 0.06288, network: 0.04859, microsoft: 0.0355, feature: 0.03501, unix: 0.02334, ethernet: 0.01874, virtual: 0.01783, panel: 0.01783, user: 0.01277"
Topic 16,"religion: 0.08772, islam: 0.04141, race: 0.03345, convert: 0.03278, jewish: 0.03059, english: 0.01934, nation: 0.01825, world: 0.0175, perspective: 0.01684, racist: 0.01383"
Topic 17,"window: 0.11935, problem: 0.03094, font: 0.02323, running: 0.02302, screen: 0.02274, mouse: 0.02053, using: 0.02036, program: 0.01936, server: 0.01901, work: 0.01727"
Topic 18,"period: 0.07049, goal: 0.05829, shot: 0.03915, chicago: 0.03483, king: 0.02514, save: 0.02468, buffalo: 0.02245, pittsburgh: 0.02151, sabre: 0.02061, flyer: 0.02019"
Topic 19,"keyboard: 0.05544, internet: 0.05523, technical: 0.04173, operating: 0.03938, programmer: 0.03287, voice: 0.03038, corp: 0.0278, camera: 0.02711, ohio: 0.02593, computer: 0.02343"
Topic 20,"church: 0.1345, catholic: 0.05539, authority: 0.03387, movement: 0.02418, orthodox: 0.02104, canon: 0.02057, music: 0.01906, pope: 0.01866, preach: 0.01471, rome: 0.01335"
Topic 21,"report: 0.0501, national: 0.03931, april: 0.03189, unit: 0.0241, state: 0.02366, information: 0.01835, washington: 0.01797, year: 0.0149, center: 0.01444, program: 0.01318"
Topic 22,"dream: 0.03589, rider: 0.0342, edition: 0.02543, movie: 0.02242, reader: 0.02213, math: 0.02204, chapter: 0.01848, stealth: 0.01615, america: 0.01521, origin: 0.01422"
