## 100 Topics ##
prior_GMM u_mass Coherence: -9.2057
prior_GMM c_v Coherence: 0.54347
prior_GMM Topic - Diversity Coherence: 0.951

Topic 0,"city: 0.02862, york: 0.02705, lost: 0.01795, chicago: 0.01769, west: 0.01726, east: 0.01439, seattle: 0.0134, germany: 0.01323, norway: 0.01266, south: 0.01249"
Topic 1,"kinsey: 0.08142, thou: 0.02017, pool: 0.01613, defect: 0.01493, chunk: 0.01401, stamp: 0.01101, diagnostic: 0.01083, winter: 0.01067, storm: 0.00996, reputation: 0.00928"
Topic 2,"book: 0.04312, lord: 0.03141, psalm: 0.01591, prayer: 0.01389, king: 0.01075, word: 0.01012, verse: 0.01012, kingdom: 0.01, prophet: 0.00866, judgement: 0.0082"
Topic 3,"religion: 0.08002, atheist: 0.05736, belief: 0.05353, exist: 0.04025, atheism: 0.03474, evidence: 0.029, existence: 0.02551, objective: 0.01932, universe: 0.01927, science: 0.01723"
Topic 4,"file: 0.05328, program: 0.02338, include: 0.00957, name: 0.00938, directory: 0.00896, line: 0.00881, information: 0.0087, version: 0.00857, number: 0.00852, site: 0.00762"
Topic 5,"price: 0.04197, sale: 0.03578, offer: 0.03425, sell: 0.02361, condition: 0.01841, manual: 0.01725, shipping: 0.01631, best: 0.01308, asking: 0.01272, excellent: 0.01228"
Topic 6,"cipher: 0.0415, roll: 0.02363, sink: 0.0213, specie: 0.01837, hash: 0.01357, curs: 0.01225, tissue: 0.01225, diversity: 0.01143, inject: 0.01122, solv: 0.00893"
Topic 7,"right: 0.03977, weapon: 0.03234, firearm: 0.02763, crime: 0.02736, state: 0.02103, court: 0.01595, criminal: 0.01501, ground: 0.01429, control: 0.01384, legal: 0.01346"
Topic 8,"output: 0.06823, input: 0.06073, build: 0.03801, ticket: 0.03749, entry: 0.03432, date: 0.02502, rule: 0.01825, contest: 0.01638, line: 0.01545, section: 0.01285"
Topic 9,"stock: 0.02318, starter: 0.02037, opening: 0.01997, disc: 0.01985, fuse: 0.01925, formatting: 0.01747, optical: 0.01628, prediction: 0.01472, elite: 0.01442, croat: 0.01355"
Topic 10,"picture: 0.03593, battery: 0.03202, ford: 0.02645, vehicle: 0.02294, bullock: 0.01703, francisco: 0.0165, anti: 0.01581, batterie: 0.01412, film: 0.01373, gerard: 0.01182"
Topic 11,"hole: 0.05258, energy: 0.04391, latin: 0.0231, black: 0.02128, distance: 0.01813, publish: 0.01596, spanish: 0.01544, suck: 0.01497, direction: 0.01474, expression: 0.01148"
Topic 12,"people: 0.01854, think: 0.01383, like: 0.01339, know: 0.01101, make: 0.01061, thing: 0.00979, many: 0.0091, real: 0.0087, even: 0.00868, point: 0.00821"
Topic 13,"georgia: 0.01248, stanley: 0.01145, that: 0.00835, curse: 0.00742, daniel: 0.00695, kermit: 0.00655, vital: 0.00545, organisation: 0.00542, bloom: 0.00519, wolf: 0.00511"
Topic 14,"batf: 0.04841, koresh: 0.03146, search: 0.02957, warrant: 0.02792, explosive: 0.02415, jehovah: 0.016, pointing: 0.01488, slip: 0.01468, agent: 0.0138, grenade: 0.01358"
Topic 15,"taste: 0.0347, accelerator: 0.02871, voyager: 0.02848, flavor: 0.01468, todd: 0.01433, brad: 0.01252, ctrl: 0.01235, cruise: 0.01024, fender: 0.00997, lighter: 0.0099"
Topic 16,"wire: 0.06861, shift: 0.02965, channel: 0.02436, loop: 0.02075, prevention: 0.01782, vaccine: 0.01728, ring: 0.01176, oral: 0.01164, spherical: 0.01109, inspection: 0.01068"
Topic 17,"draft: 0.03543, maria: 0.0282, jeff: 0.0186, gamma: 0.01599, brave: 0.0151, goalie: 0.0146, movie: 0.01368, ottawa: 0.01355, defenseman: 0.01237, maine: 0.01075"
Topic 18,"data: 0.02176, software: 0.02167, avail: 0.02143, system: 0.01925, graphic: 0.01912, user: 0.0186, support: 0.01588, package: 0.0145, widget: 0.01336, tool: 0.01279"
Topic 19,"army: 0.02122, party: 0.01491, lebanon: 0.01312, dust: 0.01226, tactic: 0.01164, govt: 0.01078, resistance: 0.01032, transaction: 0.01011, accompanying: 0.00907, attacking: 0.00892"
Topic 20,"christian: 0.0534, jesu: 0.04728, bible: 0.03907, christ: 0.03166, love: 0.0231, paul: 0.01806, father: 0.0156, faith: 0.01481, scripture: 0.01395, spirit: 0.01293"
Topic 21,"voltage: 0.02349, gfci: 0.01628, meter: 0.01373, boost: 0.01328, antenna: 0.01173, volt: 0.01091, generator: 0.01032, spin: 0.00879, capacitor: 0.00836, distortion: 0.00756"
Topic 22,"john: 0.04939, andrew: 0.04172, vote: 0.03138, misc: 0.01994, membership: 0.0195, newsgroup: 0.01892, join: 0.01721, keyword: 0.01485, macedonian: 0.0147, baltimore: 0.01303"
Topic 23,"customer: 0.0255, surprise: 0.02181, smoke: 0.01695, shock: 0.01478, artificial: 0.0134, boswell: 0.0132, rockefeller: 0.01273, mobile: 0.01179, dimensional: 0.01171, lucifer: 0.01035"
Topic 24,"master: 0.04306, slave: 0.03606, fingerprint: 0.01249, lyme: 0.01163, govern: 0.00999, anthony: 0.00993, isdn: 0.0086, mcgwire: 0.00782, sounding: 0.00782, outline: 0.00753"
Topic 25,"armenian: 0.05781, muslim: 0.03482, turkish: 0.02843, village: 0.01864, kill: 0.01738, turk: 0.01714, civilian: 0.01579, genocide: 0.01467, people: 0.01459, population: 0.01345"
Topic 26,"knife: 0.01691, quantitative: 0.00967, table: 0.00919, harmful: 0.00872, burnt: 0.00834, nerve: 0.00829, passion: 0.00772, puzzle: 0.00754, banner: 0.00749, trunk: 0.00723"
Topic 27,"image: 0.12122, color: 0.04088, format: 0.03175, jpeg: 0.0217, file: 0.01638, display: 0.01567, program: 0.01404, pixel: 0.01362, echo: 0.01353, convert: 0.01325"
Topic 28,"window: 0.08914, problem: 0.02104, using: 0.01897, display: 0.01884, application: 0.01831, server: 0.01781, running: 0.01698, font: 0.01685, screen: 0.01606, work: 0.0149"
Topic 29,"dave: 0.03257, mark: 0.03085, mike: 0.02786, steve: 0.02665, brian: 0.02163, boston: 0.02005, scott: 0.01846, doug: 0.01666, thoma: 0.01555, kevin: 0.01513"
Topic 30,"dream: 0.02444, sick: 0.0233, eating: 0.01813, homicide: 0.0178, dose: 0.01347, variation: 0.01244, cure: 0.01205, lander: 0.01125, psychology: 0.01079, cook: 0.0105"
Topic 31,"bike: 0.05627, pain: 0.02566, panel: 0.02193, cros: 0.01732, lock: 0.01651, plug: 0.0165, riding: 0.01544, custom: 0.01271, weight: 0.01179, metal: 0.01165"
Topic 32,"bank: 0.04991, pres: 0.02473, pitt: 0.02179, turkey: 0.01832, ottoman: 0.01802, istanbul: 0.01663, gordon: 0.01637, soon: 0.01369, empire: 0.013, surrender: 0.01255"
Topic 33,"connector: 0.03109, shape: 0.02018, cape: 0.01569, scanner: 0.01325, interior: 0.01233, horizontal: 0.01192, vertical: 0.01034, elder: 0.01013, expense: 0.00925, blank: 0.0092"
Topic 34,"hmmm: 0.02662, chronic: 0.02362, experimental: 0.01715, train: 0.01713, misleading: 0.01462, grand: 0.01316, enterprise: 0.01283, bolt: 0.0125, celebrate: 0.01245, cutting: 0.01179"
Topic 35,"model: 0.10323, printer: 0.07113, print: 0.04591, laser: 0.02749, printing: 0.01626, formula: 0.01565, lebanese: 0.01483, paper: 0.01226, utica: 0.01037, deskjet: 0.00999"
Topic 36,"cell: 0.03158, henrik: 0.01705, thrace: 0.01285, oscillator: 0.01113, lesbian: 0.01092, spell: 0.01044, bench: 0.01014, occam: 0.01011, poll: 0.00847, rising: 0.00821"
Topic 37,"space: 0.03197, earth: 0.02481, launch: 0.01982, nasa: 0.01933, orbit: 0.01651, mission: 0.01641, satellite: 0.01614, moon: 0.01544, planet: 0.01537, surface: 0.01308"
Topic 38,"university: 0.02926, research: 0.02745, information: 0.02301, center: 0.02209, computer: 0.02145, conference: 0.02122, internet: 0.0195, science: 0.01818, service: 0.01585, paper: 0.01527"
Topic 39,"card: 0.05323, computer: 0.02514, video: 0.02509, monitor: 0.02489, system: 0.02208, apple: 0.01999, board: 0.01588, software: 0.01567, machine: 0.01367, memory: 0.01344"
Topic 40,"university: 0.04486, professor: 0.03323, associate: 0.01977, wood: 0.0193, history: 0.01857, santa: 0.01758, columbia: 0.01518, institute: 0.01365, horse: 0.01236, razor: 0.01227"
Topic 41,"orientation: 0.01356, aluminum: 0.01094, liver: 0.00734, amend: 0.00688, juda: 0.00686, margin: 0.00685, commentary: 0.0058, brush: 0.00502, swinburne: 0.00498, grabber: 0.00492"
Topic 42,"body: 0.04049, women: 0.03488, blood: 0.02223, girl: 0.01729, mother: 0.01503, matt: 0.01306, weather: 0.01253, resurrection: 0.01126, victim: 0.01021, preach: 0.00879"
