## 100 Topics ##
random u_mass Coherence: -4.24532
random c_v Coherence: 0.41682
random Topic - Diversity Coherence: 0.91

Topic 0,"cause: 0.06854, recall: 0.04536, pain: 0.04342, problem: 0.03794, damage: 0.02453, wave: 0.02264, substance: 0.02137, motion: 0.02092, amount: 0.02083, require: 0.01924"
Topic 1,"armenian: 0.10684, azerbaijani: 0.04695, green: 0.0409, azeri: 0.03826, azerbaijan: 0.03297, gang: 0.03113, armenia: 0.02628, town: 0.02541, blue: 0.02504, karabagh: 0.02493"
Topic 2,"president: 0.038, congres: 0.02119, american: 0.01784, clinton: 0.01752, house: 0.01724, work: 0.01698, going: 0.01531, people: 0.014, program: 0.01332, bill: 0.01275"
Topic 3,"offer: 0.05514, sale: 0.05142, condition: 0.03113, manual: 0.02639, asking: 0.02532, price: 0.02524, shipping: 0.02379, sell: 0.02183, best: 0.02047, excellent: 0.01719"
Topic 4,"went: 0.02241, came: 0.01567, people: 0.01364, told: 0.01336, took: 0.01333, home: 0.01241, time: 0.01236, start: 0.0119, back: 0.01108, building: 0.00989"
Topic 5,"master: 0.09715, library: 0.07041, processor: 0.05245, vesa: 0.05042, motorola: 0.04713, intel: 0.04019, rumor: 0.03973, classic: 0.03612, built: 0.03431, henrik: 0.03364"
Topic 6,"field: 0.08084, tank: 0.04729, center: 0.03845, body: 0.0324, head: 0.03078, feet: 0.03009, helmet: 0.02738, height: 0.02634, second: 0.02594, visible: 0.02357"
Topic 7,"correct: 0.04923, wrong: 0.03319, sometime: 0.03216, sense: 0.0241, brain: 0.0222, piece: 0.02181, islamic: 0.02164, protection: 0.01745, copy: 0.01637, feeling: 0.01554"
Topic 8,"good: 0.01738, quality: 0.01686, better: 0.01618, much: 0.01582, noise: 0.0131, traffic: 0.01174, high: 0.01147, limit: 0.01079, gear: 0.01067, like: 0.01028"
Topic 9,"mile: 0.10599, battery: 0.06349, charge: 0.04524, trip: 0.03588, spring: 0.03154, capital: 0.029, maximum: 0.02694, dont: 0.02612, polygon: 0.02444, summer: 0.0243"
Topic 10,"jesu: 0.10602, bible: 0.0685, john: 0.04564, hell: 0.03924, psalm: 0.03226, scripture: 0.02855, death: 0.02234, eternal: 0.02152, dead: 0.01627, matthew: 0.01459"
Topic 11,"plane: 0.05919, bunch: 0.05577, iran: 0.04612, island: 0.04268, linux: 0.03841, idiot: 0.03329, baud: 0.02954, correction: 0.02928, iraq: 0.02817, netter: 0.02796"
