Topic 0,"city: 0.02868, york: 0.02704, lost: 0.01794, chicago: 0.01768, west: 0.01726, east: 0.01439, seattle: 0.0134, germany: 0.01323, norway: 0.01266, south: 0.01248"
Topic 1,"kinsey: 0.08142, thou: 0.02017, pool: 0.01613, defect: 0.01493, chunk: 0.01401, stamp: 0.01101, diagnostic: 0.01083, winter: 0.01067, storm: 0.00996, reputation: 0.00928"
Topic 2,"book: 0.04308, lord: 0.03139, psalm: 0.01589, prayer: 0.01388, king: 0.01074, verse: 0.01011, word: 0.01008, kingdom: 0.00999, prophet: 0.00865, judgement: 0.00819"
Topic 3,"religion: 0.07997, atheist: 0.05733, belief: 0.05349, exist: 0.04023, atheism: 0.03472, evidence: 0.02916, existence: 0.02551, objective: 0.01931, universe: 0.01927, science: 0.01723"
Topic 4,"file: 0.05329, program: 0.02337, include: 0.00958, name: 0.00938, directory: 0.00896, line: 0.0088, information: 0.00869, version: 0.00857, number: 0.00853, site: 0.00762"
Topic 5,"price: 0.04195, sale: 0.03578, offer: 0.03426, sell: 0.02359, condition: 0.01842, manual: 0.01725, shipping: 0.01631, best: 0.01308, asking: 0.01272, excellent: 0.01228"
Topic 6,"cipher: 0.04152, roll: 0.02362, sink: 0.02131, specie: 0.01838, hash: 0.01358, curs: 0.01226, tissue: 0.01225, diversity: 0.01144, inject: 0.01123, solv: 0.00894"
Topic 7,"right: 0.03976, weapon: 0.03233, firearm: 0.02763, crime: 0.02736, state: 0.02102, court: 0.01595, criminal: 0.015, ground: 0.01429, control: 0.01385, legal: 0.01346"
Topic 8,"output: 0.06817, input: 0.06067, build: 0.03793, ticket: 0.03746, entry: 0.03428, date: 0.02427, rule: 0.01822, contest: 0.01637, line: 0.01549, section: 0.01281"
Topic 9,"stock: 0.02317, starter: 0.02037, opening: 0.01995, disc: 0.01985, fuse: 0.01926, formatting: 0.01747, optical: 0.01628, prediction: 0.01472, elite: 0.01442, croat: 0.01355"
Topic 10,"picture: 0.03602, battery: 0.03203, ford: 0.02646, vehicle: 0.02294, bullock: 0.01704, francisco: 0.01651, anti: 0.01582, batterie: 0.01412, film: 0.01374, gerard: 0.01183"
Topic 11,"hole: 0.05216, energy: 0.04378, latin: 0.02303, black: 0.02123, distance: 0.01805, publish: 0.01594, spanish: 0.01537, suck: 0.01487, direction: 0.01471, expression: 0.01143"
Topic 12,"people: 0.01855, think: 0.01383, like: 0.01339, know: 0.01101, make: 0.01061, thing: 0.00979, many: 0.0091, real: 0.0087, even: 0.00868, point: 0.00821"
Topic 13,"georgia: 0.01248, stanley: 0.01146, that: 0.00835, curse: 0.00743, daniel: 0.00695, kermit: 0.00655, vital: 0.00545, organisation: 0.00543, bloom: 0.00519, wolf: 0.00511"
Topic 14,"batf: 0.0484, koresh: 0.03147, search: 0.02957, warrant: 0.02792, explosive: 0.02415, jehovah: 0.016, pointing: 0.01487, slip: 0.01468, agent: 0.0138, grenade: 0.01358"
Topic 15,"taste: 0.0347, accelerator: 0.02871, voyager: 0.02847, flavor: 0.01468, todd: 0.01433, brad: 0.01252, ctrl: 0.01235, cruise: 0.01024, fender: 0.00997, lighter: 0.0099"
Topic 16,"wire: 0.0686, shift: 0.02964, channel: 0.02436, loop: 0.02075, prevention: 0.01782, vaccine: 0.01728, ring: 0.01175, oral: 0.01164, spherical: 0.01109, inspection: 0.01068"
Topic 17,"draft: 0.03543, maria: 0.02821, jeff: 0.0186, gamma: 0.01599, brave: 0.0151, goalie: 0.0146, movie: 0.01368, ottawa: 0.01355, defenseman: 0.01237, maine: 0.01075"
Topic 18,"data: 0.02174, software: 0.02167, avail: 0.02143, system: 0.01923, graphic: 0.01912, user: 0.01861, support: 0.01588, package: 0.0145, widget: 0.01336, tool: 0.01279"
Topic 19,"army: 0.0212, party: 0.01515, lebanon: 0.0131, dust: 0.01225, tactic: 0.01162, govt: 0.01077, resistance: 0.01031, transaction: 0.0101, accompanying: 0.00906, attacking: 0.00891"
Topic 20,"christian: 0.0534, jesu: 0.04729, bible: 0.03908, christ: 0.03153, love: 0.02311, paul: 0.01806, father: 0.0156, faith: 0.0148, scripture: 0.01396, spirit: 0.01293"
Topic 21,"voltage: 0.02349, gfci: 0.01628, meter: 0.01373, boost: 0.01328, antenna: 0.01172, volt: 0.01091, generator: 0.01035, spin: 0.00879, capacitor: 0.00836, distortion: 0.00756"
Topic 22,"john: 0.04939, andrew: 0.04172, vote: 0.03139, misc: 0.01994, membership: 0.0195, newsgroup: 0.01891, join: 0.01721, keyword: 0.01485, macedonian: 0.0147, baltimore: 0.01303"
Topic 23,"customer: 0.0255, surprise: 0.02182, smoke: 0.01696, shock: 0.01478, artificial: 0.0134, boswell: 0.0132, rockefeller: 0.01272, mobile: 0.01179, dimensional: 0.01171, lucifer: 0.01035"
Topic 24,"master: 0.04307, slave: 0.03606, fingerprint: 0.01249, lyme: 0.01163, govern: 0.00999, anthony: 0.00993, isdn: 0.0086, mcgwire: 0.00782, sounding: 0.00782, outline: 0.00753"
Topic 25,"armenian: 0.05775, muslim: 0.03467, turkish: 0.02844, village: 0.01865, kill: 0.01737, turk: 0.01714, civilian: 0.01579, genocide: 0.01467, people: 0.01456, population: 0.01354"
Topic 26,"knife: 0.01691, quantitative: 0.00967, table: 0.00918, harmful: 0.00872, burnt: 0.00834, nerve: 0.00829, passion: 0.00772, puzzle: 0.00754, banner: 0.00749, trunk: 0.00723"
Topic 27,"image: 0.12123, color: 0.04087, format: 0.03176, jpeg: 0.0217, file: 0.01637, display: 0.01564, program: 0.01398, pixel: 0.01362, echo: 0.01353, convert: 0.01325"
Topic 28,"window: 0.08914, problem: 0.02105, using: 0.01895, display: 0.0189, application: 0.01831, server: 0.01781, running: 0.01698, font: 0.01685, screen: 0.01605, work: 0.0149"
Topic 29,"dave: 0.03262, mark: 0.03084, mike: 0.02801, steve: 0.02665, brian: 0.02163, boston: 0.02004, scott: 0.01846, doug: 0.01665, thoma: 0.01555, kevin: 0.01513"
Topic 30,"dream: 0.02444, sick: 0.02301, eating: 0.01813, homicide: 0.01781, dose: 0.01348, variation: 0.01244, cure: 0.01206, lander: 0.01126, psychology: 0.0108, cook: 0.0105"
Topic 31,"bike: 0.05623, pain: 0.02564, panel: 0.02192, cros: 0.01731, lock: 0.01653, plug: 0.01649, riding: 0.01543, custom: 0.0127, weight: 0.01178, metal: 0.01163"
Topic 32,"bank: 0.0499, pres: 0.02472, pitt: 0.02179, turkey: 0.01831, ottoman: 0.01802, istanbul: 0.01663, gordon: 0.01637, soon: 0.01369, empire: 0.013, surrender: 0.01272"
